name,url,country,location,qs_ranking_preview,the_ranking_preview,arwu_ranking_preview,bachelor_from,bachelor_to,master_from,master_to,doctorate_from,doctorate_to,location_full,establishment_year,total_students,international_students,female_students,acceptance_rate,qs_rating,the_rating,rating_usa,iso3_code,country_name,iso2_code,gdp,unemployment_rate,school_enrollment_tert,adult_literacy_rate,heritage_year,economic_freedom_score
Louisiana State University and Agricultural & Mechanical College,https://www.unipage.net/en/615/louisiana_state_university_and_agricultural_mechanical_college,US,"United States,Baton Rouge",901.0,601.0,401.0,"28,623","28,623","8,998","48,642","29,440","56,465","Baton Rouge, United States",1860.0,"34,125","2,025",53%,76%,#926,#701,#226,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Polytechnic University of Turin,https://www.unipage.net/en/647/polytechnic_university_of_turin,IT,"Italy,Turin",241.0,401.0,601.0,"2,939","2,939","2,939","2,939",0,182,"Turin, Italy",1859.0,"32,950","6,189",38%,100%,#241,#451,,ITA,Italy,IT,2372774547793.12,6.778,75.9496536254883,99.3499984741211,2025.0,60.9
Carlos III University of Madrid,https://www.unipage.net/en/9459/carlos_iii_university_of_madrid,ES,"Spain,Getafe",285.0,801.0,901.0,"3,000","30,837","3,000","125,598",,,"Getafe, Spain",1989.0,"20,958","2,146",45%,,#285,#901,,ESP,Spain,ES,1722745978335.16,11.394,93.7303466796875,99.6999969482422,2025.0,66.3
National School of Bridges and Roads,https://www.unipage.net/en/5549/national_school_of_bridges_and_roads,FR,"France,Paris",205.0,,,"1,130","1,130","16,950","18,080",,,"Paris, France",1747.0,"2,096",943,32%,20%,#205,#451,,FRA,France,FR,3162079073495.78,7.37,70.4536437988281,,2025.0,64.4
Novosibirsk State University,https://www.unipage.net/en/183/novosibirsk_state_university,RU,"Russia,Novosibirsk",442.0,1501.0,701.0,"3,000","3,000","3,600","12,000","5,500","5,500","Novosibirsk, Russia",1959.0,"7,275","1,646",,10%,#442,#1501,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
Heriot-Watt University,https://www.unipage.net/en/10280/heriot_watt_university,GB,"United Kingdom,Edinburgh",256.0,401.0,901.0,"16,270","31,841","11,865","41,947","8,841","51,639","Edinburgh, United Kingdom",1966.0,"9,740","3,465",40%,,#256,#451,,GBR,United Kingdom,GB,3643834188782.91,4.111,80.4987716674805,,2025.0,69.3
Oxford Brookes University,https://www.unipage.net/en/148/oxford_brookes_university,GB,"United Kingdom,Oxford",416.0,601.0,,"12,274","22,774","6,885","26,481","10,129","23,436","Oxford, United Kingdom",1865.0,"14,579","3,742",60%,,#416,#701,,GBR,United Kingdom,GB,3643834188782.91,4.111,80.4987716674805,,2025.0,69.3
Swinburne University of Technology,https://www.unipage.net/en/312/swinburne_university_of_technology,AU,"Australia,Melbourne",291.0,251.0,201.0,"17,384","33,481","17,202","29,065","19,542","26,622","Melbourne, Australia",1992.0,"41,833","10,170",36%,,#291,#276,,AUS,Australia,AU,1752193307380.34,4.072,104.64835357666,,2025.0,79.3
University of St. Gallen,https://www.unipage.net/en/717/university_of_st_gallen,CH,"Switzerland,Zurich",,351.0,,"6,563","7,624","6,977","89,335","2,629","2,629","Zurich, Switzerland",1898.0,"7,851","2,758",36%,,#436,#376,,CHE,Switzerland,CH,936564198048.516,4.11,74.0060882568359,,2025.0,83.7
University of Putra Malaysia,https://www.unipage.net/en/724/university_of_putra_malaysia,MY,Malaysia,148.0,,801.0,"4,534","4,534","3,854","3,854",,,Malaysia,1931.0,"20,018","4,604",,,,,,MYS,Malaysia,MY,421972102253.57,3.826,38.5013945445142,95.7699966430664,2025.0,67.1
University of Graz,https://www.unipage.net/en/4838/university_of_graz,AT,"Austria,Graz",671.0,,501.0,"1,643","1,643",820,"1,641",,,"Graz, Austria",1585.0,"12,551","2,107",,,,,,AUT,Austria,AT,521642466921.745,5.439,91.6818237304688,,2025.0,69.7
Massey University,https://www.unipage.net/en/31/massey_university,NZ,"New Zealand,Palmerston North",239.0,501.0,701.0,"15,585","107,545","9,741","57,000","11,571","20,403","Palmerston North, New Zealand",1964.0,"15,632","4,703",63%,,#239,#551,,NZL,New Zealand,NZ,260235932558.996,4.869,76.3811416625977,,2025.0,78.1
University of Valencia,https://www.unipage.net/en/95/university_of_valencia,ES,"Spain,Valencia",445.0,,301.0,"1,000","1,000","2,999","2,999",,,"Valencia, Spain",1499.0,"49,127","5,419",,60%,,,,ESP,Spain,ES,1722745978335.16,11.394,93.7303466796875,99.6999969482422,2025.0,66.3
University of Waikato,https://www.unipage.net/en/49/university_of_waikato,NZ,"New Zealand,Hamilton",235.0,401.0,801.0,"16,739","34,745","16,545","44,607","3,905","42,841","Hamilton, New Zealand",1964.0,"8,921","2,216",59%,70%,#235,#451,,NZL,New Zealand,NZ,260235932558.996,4.869,76.3811416625977,,2025.0,78.1
University of Quebec,https://www.unipage.net/en/512/university_of_quebec,CA,"Canada,Quebec City",851.0,,,"7,000","7,000","7,000","7,000",,,"Quebec City, Canada",1968.0,"56,903","6,959",,50%,,,,CAN,Canada,CA,2241253230970.34,6.45,76.2586212158203,,2025.0,75.5
University of Maryland-Baltimore County,https://www.unipage.net/en/10543/university_of_maryland_baltimore_county,US,"United States,Baltimore",771.0,601.0,701.0,"29,362","29,362","17,495","17,495",,,"Baltimore, United States",1963.0,"13,923","1,258",45%,81%,#776,#701,#68,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Bauman Moscow State Technical University,https://www.unipage.net/en/180/bauman_moscow_state_technical_university,RU,"Russia,Moscow",298.0,,,"3,404","3,404","3,456","3,456",,,"Moscow, Russia",1830.0,"20,329","4,311",,,,,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
National Yang-Ming University,https://www.unipage.net/en/544/national_yang_ming_university,TW,"Taiwan,Taipei",,,,"3,000","3,000","2,294","4,454",,,"Taipei, Taiwan",1975.0,"4,433",177,,,,,,,,,,,,,,
University of Missouri-Columbia,https://www.unipage.net/en/10525/university_of_missouri_columbia,US,"United States,Columbia",641.0,,201.0,"12,499","55,809","12,209","43,188",,,"Columbia, United States",1839.0,"30,765","1,481",,79%,#646,,#176,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
University of Oregon,https://www.unipage.net/en/10529/university_of_oregon,US,"United States,Eugene",801.0,401.0,401.0,"39,298","44,586","23,322","43,408",,,"Eugene, United States",1872.0,"23,041","2,679",54%,86%,#826,#451,#94,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Pusan National University,https://www.unipage.net/en/541/pusan_national_university,KR,"South Korea,Busan",524.0,501.0,401.0,"3,063","3,901",,,,,"Busan, South Korea",1946.0,"24,331","2,676",44%,,#524,#551,,KOR,"Korea, Rep.",KR,1712792854202.37,2.604,106.709167480469,97.9700012207031,,
The American University in Cairo,https://www.unipage.net/en/29/the_american_university_in_cairo,EG,"Egypt,Cairo",410.0,601.0,,"19,252","29,760","8,818","44,988","26,453","26,453","Cairo, Egypt",1919.0,"5,904",295,56%,,#410,#701,,EGY,"Egypt, Arab Rep.",EG,389059911003.566,7.198,37.5781274463676,79.4565788949049,,
Aston University,https://www.unipage.net/en/10300/aston_university,GB,"United Kingdom,Birmingham",423.0,351.0,,"13,390","277,392",0,"54,618","12,380","150,149","Birmingham, United Kingdom",1895.0,"11,517","2,349",48%,,#423,#376,,GBR,United Kingdom,GB,3643834188782.91,4.111,80.4987716674805,,2025.0,69.3
Virginia Commonwealth University,https://www.unipage.net/en/624/virginia_commonwealth_university,US,"United States,Virginia",851.0,,201.0,"36,038","39,032","25,949","31,582",,,"Virginia, United States",1837.0,"27,676",,63%,91%,#876,#551,#82,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Wayne State University,https://www.unipage.net/en/562/wayne_state_university,US,"United States,Detroit",791.0,501.0,601.0,"28,879","124,551","1,595","97,846","18,882","65,990","Detroit, United States",1868.0,"23,341","2,858",58%,75%,#796,#551,,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Pontifical Catholic University of Argentina,https://www.unipage.net/en/747/pontifical_catholic_university_of_argentina,AR,"Argentina,Buenos Aires",481.0,,,"5,000","5,000","5,000","10,075",,,"Buenos Aires, Argentina",1958.0,"16,780","1,387",,60%,,,,ARG,Argentina,AR,633266692533.689,7.876,107.822574129434,99.1399993896484,2025.0,54.2
NOVA University Lisbon,https://www.unipage.net/en/7679/nova_university_lisbon,PT,"Portugal,Lisbon",388.0,501.0,601.0,788,"8,475","1,695","12,430","2,740","3,390","Lisbon, Portugal",1973.0,"19,694","3,348",51%,,#388,#551,,PRT,Portugal,PT,308683317392.68,6.384,77.6778182983398,94.4800033569336,2025.0,70.5
Dublin City University,https://www.unipage.net/en/6642/dublin_city_university,IE,"Ireland,Dublin",421.0,,901.0,0,"21,696","6,454","28,815","15,820","15,820","Dublin, Ireland",1989.0,"14,164","1,530",,,,,,IRL,Ireland,IE,577389475009.922,4.369,76.6049499511719,,2025.0,83.1
Federal University of Rio Grande do Sul,https://www.unipage.net/en/529/federal_university_of_rio_grande_do_sul,BR,"Brazil,Porto Alegre",691.0,601.0,401.0,"1,000","1,000","1,000","1,000",,,"Porto Alegre, Brazil",1934.0,"39,159",584,51%,,#696,#701,,BRA,Brazil,BR,2179412080828.59,7.634,60.3906211853027,94.8005123042056,2025.0,55.1
University of Bayreuth,https://www.unipage.net/en/644/university_of_bayreuth,DE,"Germany,Bayreuth",527.0,301.0,501.0,0,"1,000",0,"5,085",,,"Bayreuth, Germany",1975.0,"9,735","1,125",47%,40%,#527,#326,,DEU,Germany,DE,4659929336890.62,3.406,78.5947494506836,,2025.0,71.6
University of Indonesia,https://www.unipage.net/en/17930/university_of_indonesia,ID,"Indonesia,Depok",206.0,801.0,,"5,000","5,000","5,000","5,000",,,"Depok, Indonesia",1849.0,"39,418","4,730",65%,10%,#206,#901,,IDN,Indonesia,ID,1396300098190.97,3.3,44.8813034886441,96.0,2025.0,65.2
Tampere University of Technology,https://www.unipage.net/en/5471/tampere_university_of_technology,FI,"Finland,Tampere",,,,"11,300","11,300","13,560","13,560",,,"Tampere, Finland",1972.0,"6,116",526,,,,,,FIN,Finland,FI,299835625550.781,8.26,108.130409240723,,2025.0,77.0
Chiba University,https://www.unipage.net/en/18969/chiba_university,JP,"Japan,Chiba",771.0,1001.0,601.0,"3,746","3,746","3,746","3,746",,,"Chiba, Japan",1949.0,"13,710",778,38%,20%,#776,#1101,,JPN,Japan,JP,4026210821146.81,2.563,64.8912200927734,,2025.0,70.2
University of Kent,https://www.unipage.net/en/10276/university_of_kent,GB,"United Kingdom,Canterbury",380.0,351.0,401.0,"7,944","63,423","2,807","32,572","11,752","30,056","Canterbury, United Kingdom",1965.0,"18,395","4,220",53%,,#380,#376,,GBR,United Kingdom,GB,3643834188782.91,4.111,80.4987716674805,,2025.0,69.3
Aristotle University of Thessaloniki,https://www.unipage.net/en/373/aristotle_university_of_thessaloniki,GR,"Greece,Thessaloniki",508.0,801.0,501.0,791,791,"3,390","3,390",,,"Thessaloniki, Greece",1925.0,"51,456","2,540",60%,,#508,#901,,GRC,Greece,GR,257144811301.673,10.133,165.113418579102,93.9100036621094,2025.0,60.6
Chang Gung University,https://www.unipage.net/en/378/chang_gung_university,TW,"Taiwan,Taoyuan City",631.0,,601.0,"2,999","2,999","1,427","5,386",,,"Taoyuan City, Taiwan",1987.0,"7,018",355,,,,,,,,,,,,,,
University of Regensburg,https://www.unipage.net/en/569/university_of_regensburg,DE,"Germany,Regensburg",741.0,,401.0,294,294,0,"1,000",,,"Regensburg, Germany",1962.0,,,,,,,,DEU,Germany,DE,4659929336890.62,3.406,78.5947494506836,,2025.0,71.6
Wake Forest University,https://www.unipage.net/en/299/wake_forest_university,US,"United States,Winston-Salem",741.0,401.0,501.0,"57,745","67,624","38,640","62,316","38,640","38,640","Winston-Salem, United States",1834.0,"8,962",805,53%,21%,#746,#451,#92,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
East China University of Science and Technology,https://www.unipage.net/en/13881/east_china_university_of_science_and_technology,CN,"China,Shanghai",641.0,601.0,301.0,,,,,,,"Shanghai, China",1952.0,"26,659",356,38%,,#646,#701,,CHN,China,CN,18743803170827.2,4.571,76.8757843123403,96.7399978637695,2025.0,49.0
L. N. Gumilyov Eurasian National University,https://www.unipage.net/en/19968/l_n_gumilyov_eurasian_national_university,KZ,"Kazakhstan,Astana",321.0,1501.0,,"3,399","5,000","6,998","7,000","7,500","7,500","Astana, Kazakhstan",1996.0,"17,243","1,028",53%,80%,#321,#1501,,KAZ,Kazakhstan,KZ,288406138230.669,4.794,53.4564204414133,99.7300033569336,2025.0,63.8
American University,https://www.unipage.net/en/10572/american_university,US,"United States,Washington",711.0,601.0,,"53,875","53,875","24,993","65,215",,,"Washington, United States",1893.0,"13,637","1,305",62%,41%,#716,#701,#116,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Sharif University of Technology,https://www.unipage.net/en/18322/sharif_university_of_technology,IR,"Iran,Tehran",342.0,301.0,701.0,"4,520","9,040","4,746","4,746",,,"Tehran, Iran",1965.0,"9,192",142,25%,,#342,#326,,IRN,"Iran, Islamic Rep.",IR,436906331671.859,9.192,58.6677703857422,88.9233339833467,,
Shandong University,https://www.unipage.net/en/580/shandong_university,CN,"China,Jinan",316.0,,101.0,"3,539","6,874","4,356","5,834",,,"Jinan, China",1901.0,"66,652","2,312",,,,,,CHN,China,CN,18743803170827.2,4.571,76.8757843123403,96.7399978637695,2025.0,49.0
South China University of Technology,https://www.unipage.net/en/542/south_china_university_of_technology,CN,"China,Guangzhou",385.0,251.0,101.0,"3,839","3,992","4,356","4,917",,,"Guangzhou, China",1952.0,"43,758","1,423",39%,,#385,#276,,CHN,China,CN,18743803170827.2,4.571,76.8757843123403,96.7399978637695,2025.0,49.0
Lincoln University,https://www.unipage.net/en/364/lincoln_university,NZ,"New Zealand,Dunedin",371.0,,801.0,"20,155","20,155","10,297","10,297",,,"Dunedin, New Zealand",1990.0,"2,165",,51%,,#371,#451,,NZL,New Zealand,NZ,260235932558.996,4.869,76.3811416625977,,2025.0,78.1
National Taiwan Normal University,https://www.unipage.net/en/21465/national_taiwan_normal_university,TW,"Taiwan,Taipei",452.0,501.0,,"1,000","1,748","1,000","1,607","1,607","1,782","Taipei, Taiwan",1946.0,"10,455","1,626",56%,,#452,#551,,,,,,,,,,
Università Cattolica del Sacro Cuore,https://www.unipage.net/en/280/universit_cattolica_del_sacro_cuore,IT,"Italy,Milan",442.0,,401.0,"9,255","20,340","7,910","15,820",,,"Milan, Italy",1921.0,"28,725","2,135",71%,,#442,#326,,ITA,Italy,IT,2372774547793.12,6.778,75.9496536254883,99.3499984741211,2025.0,60.9
National Technical University of Athens,https://www.unipage.net/en/6486/national_technical_university_of_athens,GR,"Greece,Athens",321.0,801.0,801.0,791,791,,,,,"Athens, Greece",,"14,133","1,131",36%,,#321,#901,,GRC,Greece,GR,257144811301.673,10.133,165.113418579102,93.9100036621094,2025.0,60.6
University of Oklahoma-Norman Campus,https://www.unipage.net/en/10528/university_of_oklahoma_norman_campus,US,"United States,Norman",701.0,,701.0,"21,488","33,697","18,140","85,500","10,485","45,335","Norman, United States",1890.0,"27,868",,,73%,#706,,#89,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
University of Duisburg-Essen,https://www.unipage.net/en/553/university_of_duisburg_essen,DE,"Germany,Duisburg",801.0,251.0,,0,"1,000",0,"21,052",,,"Duisburg, Germany",2003.0,"41,728","7,880",49%,,#826,#276,,DEU,Germany,DE,4659929336890.62,3.406,78.5947494506836,,2025.0,71.6
University of Stirling,https://www.unipage.net/en/10281/university_of_stirling,GB,"United Kingdom,Stirling",452.0,401.0,701.0,"21,053","28,238",0,"39,696","16,462","69,116","Stirling, United Kingdom",,"9,620","1,730",64%,20%,#452,#451,,GBR,United Kingdom,GB,3643834188782.91,4.111,80.4987716674805,,2025.0,69.3
University of Lorraine,https://www.unipage.net/en/503/university_of_lorraine,FR,"France,Nancy",801.0,601.0,201.0,214,214,377,"10,170",,,"Nancy, France",2012.0,"64,565","10,467",52%,10%,#826,#701,,FRA,France,FR,3162079073495.78,7.37,70.4536437988281,,2025.0,64.4
University of Düsseldorf,https://www.unipage.net/en/493/university_of_d_sseldorf,DE,"Germany,Duesseldorf",851.0,251.0,301.0,0,"1,000",0,"1,000",,,"Duesseldorf, Germany",1907.0,"36,569",,58%,,#876,#276,,DEU,Germany,DE,4659929336890.62,3.406,78.5947494506836,,2025.0,71.6
INSA Lyon,https://www.unipage.net/en/5537/insa_lyon,FR,"France,Lyon",405.0,601.0,,"7,345","7,345",689,689,,,"Lyon, France",1957.0,"6,344","1,776",35%,45%,#405,#701,,FRA,France,FR,3162079073495.78,7.37,70.4536437988281,,2025.0,64.4
Indian Institute of Technology Roorkee,https://www.unipage.net/en/16333/indian_institute_of_technology_roorkee,IN,"India,Roorkee",335.0,,901.0,467,467,590,590,,,"Roorkee, India",1847.0,"7,561",151,,10%,,,,IND,India,IN,3912686168582.21,4.202,34.4184659748952,81.6999969482422,2025.0,53.0
University of Manitoba,https://www.unipage.net/en/265/university_of_manitoba,CA,"Canada,Winnipeg",661.0,401.0,201.0,"9,965","44,635","6,310","58,411","4,234","4,234","Winnipeg, Canada",1877.0,"29,311","4,983",53%,,#666,#451,,CAN,Canada,CA,2241253230970.34,6.45,76.2586212158203,,2025.0,75.5
La Trobe University,https://www.unipage.net/en/306/la_trobe_university,AU,"Australia,Bundoora",217.0,251.0,301.0,"2,528","47,331","16,750","32,612","21,826","28,551","Bundoora, Australia",1964.0,"25,371","9,232",60%,,#217,#276,,AUS,Australia,AU,1752193307380.34,4.072,104.64835357666,,2025.0,79.3
University of Mannheim,https://www.unipage.net/en/6122/university_of_mannheim,DE,"Germany,Mannheim",487.0,199.0,,"1,000","1,000","3,390","24,483",,,"Mannheim, Germany",1763.0,"7,641","1,910",56%,,#487,#199,,DEU,Germany,DE,4659929336890.62,3.406,78.5947494506836,,2025.0,71.6
Bilkent University,https://www.unipage.net/en/9801/bilkent_university,TR,"Turkey,Ankara",477.0,601.0,,"14,468","16,945","14,468","16,196","14,496","16,945","Ankara, Turkey",1984.0,"9,961",521,46%,,#477,#701,,TUR,Turkiye,TR,1323254808058.74,8.449,127.577972412109,97.2600021362305,,
Moscow State Institute of International Relations,https://www.unipage.net/en/441/moscow_state_institute_of_international_relations,RU,"Russia,Moscow",,,,,,,,,,"Moscow, Russia",1944.0,"6,953",904,,,,,,RUS,Russian Federation,RU,2173835806671.66,2.527,60.3891235376867,99.9300003051758,,
National Central University,https://www.unipage.net/en/21464/national_central_university,TW,"Taiwan,Taoyuan City",641.0,1001.0,801.0,"1,000","1,000",886,"4,614",,,"Taoyuan City, Taiwan",1962.0,"11,467","1,026",34%,,#646,#1101,,,,,,,,,,
University of Zaragoza,https://www.unipage.net/en/521/university_of_zaragoza,ES,"Spain,Zaragoza",544.0,1001.0,601.0,"1,000","1,000","3,000","3,000",,,"Zaragoza, Spain",1542.0,"26,514","1,505",54%,,#544,#1101,,ESP,Spain,ES,1722745978335.16,11.394,93.7303466796875,99.6999969482422,2025.0,66.3
University of Vermont,https://www.unipage.net/en/565/university_of_vermont,US,"United States,Burlington",1001.0,,401.0,"43,878","43,878","14,996","14,996",,,"Burlington, United States",1791.0,"13,516",425,,60%,#1101,,#126,USA,United States,US,29184890000000.0,4.106,79.361930847168,,2025.0,70.2
Swansea University,https://www.unipage.net/en/10304/swansea_university,GB,"United Kingdom,Swansea",298.0,301.0,401.0,"3,476","58,060","2,185","33,102","10,526","31,579","Swansea, United Kingdom",,"17,875","3,205",46%,,#298,#326,,GBR,United Kingdom,GB,3643834188782.91,4.111,80.4987716674805,,2025.0,69.3
Beijing Institute of Technology,https://www.unipage.net/en/15293/beijing_institute_of_technology,CN,"China,Beijing",302.0,201.0,101.0,"4,084","5,501","4,900","8,985",,,"Beijing, China",1940.0,"28,771","1,416",34%,,#302,#226,,CHN,China,CN,18743803170827.2,4.571,76.8757843123403,96.7399978637695,2025.0,49.0
